variant,seed,mutation_id,kind,step,iter_seed,class,evidence,trace_changed,post_inject_pc_changed,post_inject_trace_changed,inject_disasm_changed,unaligned_access,fault_word_change,global_residue,run_id
V6_uniform,1235,288,POST_EXEC_PC_MOD,3733,1235000288,accepted_noop,cf_inert,False,False,False,False,False,2109952=>2109956,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step3733_is1235000288
V6_uniform,1235,7468,POST_EXEC_PC_MOD,3929,1235007468,accepted_noop,cf_inert,False,False,False,False,False,3221225592=>3221225596,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step3929_is1235007468
V6_uniform,1235,9082,POST_EXEC_PC_MOD,3714,1235009082,accepted_noop,cf_inert,False,False,False,False,True,2110952=>2110956,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step3714_is1235009082
V6_uniform,1235,2599,POST_EXEC_PC_MOD,3714,1235002599,accepted_noop,cf_inert,False,False,False,False,True,2110952=>2110956,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step3714_is1235002599
V6_uniform,1235,1802,POST_EXEC_PC_MOD,3713,1235001802,accepted_noop,cf_inert,False,False,False,False,False,2110948=>2110952,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step3713_is1235001802
V6_uniform,1235,7203,POST_EXEC_PC_MOD,370,1235007203,accepted_noop,cf_inert,False,False,False,False,False,3221225796=>3221225800,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step370_is1235007203
V6_uniform,1235,2587,POST_EXEC_PC_MOD,3646,1235002587,accepted_noop,cf_inert,False,False,False,False,False,2121220=>2121224,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step3646_is1235002587
V6_uniform,1235,2627,POST_EXEC_PC_MOD,3623,1235002627,accepted_noop,cf_inert,False,False,False,False,False,2119296=>2119300,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step3623_is1235002627
V6_uniform,1235,8970,POST_EXEC_PC_MOD,3622,1235008970,accepted_noop,cf_inert,False,False,False,False,False,2119292=>2119296,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step3622_is1235008970
V6_uniform,1235,2360,POST_EXEC_PC_MOD,3568,1235002360,accepted_noop,cf_inert,False,False,False,False,False,3221225840=>3221225844,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step3568_is1235002360
V6_uniform,1235,8606,POST_EXEC_PC_MOD,3812,1235008606,accepted_noop,cf_inert,False,False,False,False,False,3221225588=>3221225592,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step3812_is1235008606
V6_uniform,1235,7078,POST_EXEC_PC_MOD,393,1235007078,accepted_noop,cf_inert,False,False,False,False,False,2109928=>2109932,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step393_is1235007078
V6_uniform,1235,5465,POST_EXEC_PC_MOD,93,1235005465,accepted_noop,cf_inert,False,False,False,False,False,2110120=>2110124,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step93_is1235005465
V6_uniform,1235,466,POST_EXEC_PC_MOD,707,1235000466,accepted_noop,cf_inert,False,False,False,False,False,2122168=>2122172,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step707_is1235000466
V6_uniform,1235,8033,POST_EXEC_PC_MOD,933,1235008033,accepted_noop,cf_inert,False,False,False,False,False,3221225804=>3221225808,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step933_is1235008033
V6_uniform,1235,4327,POST_EXEC_PC_MOD,932,1235004327,accepted_noop,cf_inert,False,False,False,False,False,3221225800=>3221225804,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step932_is1235004327
V6_uniform,1235,9510,POST_EXEC_PC_MOD,905,1235009510,accepted_noop,cf_inert,False,False,False,False,False,2122036=>2122040,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step905_is1235009510
V6_uniform,1235,2545,POST_EXEC_PC_MOD,84,1235002545,accepted_noop,cf_inert,False,False,False,False,False,2110084=>2110088,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step84_is1235002545
V6_uniform,1235,5704,POST_EXEC_PC_MOD,842,1235005704,accepted_noop,cf_inert,False,False,False,False,False,3221225588=>3221225592,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step842_is1235005704
V6_uniform,1235,2076,POST_EXEC_PC_MOD,785,1235002076,accepted_noop,cf_inert,False,False,False,False,False,2122164=>2122168,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step785_is1235002076
V6_uniform,1235,9544,POST_EXEC_PC_MOD,758,1235009544,accepted_noop,cf_inert,False,False,False,False,False,2122088=>2122092,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step758_is1235009544
V6_uniform,1235,2170,POST_EXEC_PC_MOD,74,1235002170,accepted_noop,cf_inert,False,False,False,False,False,2110044=>2110048,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step74_is1235002170
V6_uniform,1235,1193,POST_EXEC_PC_MOD,704,1235001193,accepted_noop,cf_inert,False,False,False,False,False,2122156=>2122160,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step704_is1235001193
V6_uniform,1235,2015,POST_EXEC_PC_MOD,451,1235002015,accepted_noop,cf_inert,False,False,False,False,False,3221225800=>3221225804,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step451_is1235002015
V6_uniform,1235,6339,POST_EXEC_PC_MOD,69,1235006339,accepted_noop,cf_inert,False,False,False,False,False,2110024=>2110028,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step69_is1235006339
V6_uniform,1235,849,POST_EXEC_PC_MOD,683,1235000849,accepted_noop,cf_inert,False,False,False,False,False,3221225588=>3221225592,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step683_is1235000849
V6_uniform,1235,9764,POST_EXEC_PC_MOD,663,1235009764,accepted_noop,cf_inert,False,False,False,False,False,2109872=>2109876,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step663_is1235009764
V6_uniform,1235,2799,POST_EXEC_PC_MOD,633,1235002799,accepted_noop,cf_inert,False,False,False,False,False,2109920=>2109924,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step633_is1235002799
V6_uniform,1235,4371,POST_EXEC_PC_MOD,579,1235004371,accepted_noop,cf_inert,False,False,False,False,False,2109856=>2109860,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step579_is1235004371
V6_uniform,1235,353,POST_EXEC_PC_MOD,540,1235000353,accepted_noop,cf_inert,False,False,False,False,False,2122148=>2122152,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step540_is1235000353
V6_uniform,1235,750,POST_EXEC_PC_MOD,521,1235000750,accepted_noop,cf_inert,False,False,False,False,False,3221225588=>3221225592,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step521_is1235000750
V6_uniform,1235,3349,POST_EXEC_PC_MOD,456,1235003349,accepted_noop,cf_inert,False,False,False,False,False,3221225820=>3221225824,False,triage_V6_uniform_s1235_POST_EXEC_PC_MOD_step456_is1235003349
V6_cTS,1236,6216,POST_EXEC_PC_MOD,933,1236006216,accepted_noop,cf_inert,False,False,False,False,False,3221225804=>3221225808,False,triage_V6_cTS_s1236_POST_EXEC_PC_MOD_step933_is1236006216
V6_uniform,1236,7061,POST_EXEC_PC_MOD,984,1236007061,accepted_noop,cf_inert,False,False,False,False,False,2109872=>2109876,False,triage_V6_uniform_s1236_POST_EXEC_PC_MOD_step984_is1236007061
V6_cTS,1234,3518,POST_EXEC_PC_MOD,2076,1234003518,accepted_noop,cf_inert,False,False,False,False,False,3221225804=>3221225808,False,triage_V6_cTS_s1234_POST_EXEC_PC_MOD_step2076_is1234003518
V6_cTS,1234,7089,INSTR_WORD_MOD,3279,1234007089,accepted_propagated_candidate,weak,True,False,False,True,False,515563619=>515564131,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step3279_is1234007089
V6_cTS,1234,2164,INSTR_WORD_MOD,2796,1234002164,accepted_noop,cosmetic,True,False,False,True,False,362083=>1074103907,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2796_is1234002164
V6_cTS,1234,4472,INSTR_WORD_MOD,2776,1234004472,accepted_noop,word_truncated,True,False,False,True,True,10560035=>10560291,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2776_is1234004472
V6_cTS,1234,3408,INSTR_WORD_MOD,276,1234003408,accepted_noop,cosmetic,True,False,False,True,False,44561507=>581432419,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step276_is1234003408
V6_cTS,1234,33,INSTR_WORD_MOD,2726,1234000033,accepted_noop,cosmetic,True,False,False,True,False,67437667=>100992099,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2726_is1234000033
V6_cTS,1234,7727,INSTR_WORD_MOD,2706,1234007727,accepted_noop,word_truncated,True,False,False,True,True,75011=>2172163,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2706_is1234007727
V6_cTS,1234,5952,INSTR_WORD_MOD,2701,1234005952,accepted_noop,word_truncated,True,False,False,True,True,270371=>270499,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2701_is1234005952
V6_cTS,1234,7200,INSTR_WORD_MOD,2700,1234007200,accepted_noop,,False,False,False,False,False,32871=>36967,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2700_is1234007200
V6_cTS,1234,470,INSTR_WORD_MOD,2651,1234000470,accepted_noop,cosmetic,True,False,False,True,False,47584355=>2195068003,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2651_is1234000470
V6_cTS,1234,3239,INSTR_WORD_MOD,2607,1234003239,accepted_noop,word_truncated,True,False,False,True,True,145828899=>145829155,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2607_is1234003239
V6_cTS,1234,2067,INSTR_WORD_MOD,2552,1234002067,accepted_noop,cosmetic,True,False,False,True,False,818256995=>281386083,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2552_is1234002067
V6_cTS,1234,4813,INSTR_WORD_MOD,2550,1234004813,accepted_noop,,False,False,False,False,False,32871=>41063,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2550_is1234004813
V6_cTS,1234,10000,INSTR_WORD_MOD,2540,1234010000,accepted_noop,word_truncated,True,False,False,True,True,21046403=>23143555,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2540_is1234010000
V6_cTS,1234,7539,INSTR_WORD_MOD,2539,1234007539,accepted_noop,word_truncated,True,False,False,True,True,25240579=>27337731,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2539_is1234007539
V6_cTS,1234,471,INSTR_WORD_MOD,2535,1234000471,accepted_noop,,False,False,False,False,False,807403635=>807404147,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2535_is1234000471
V6_cTS,1234,4805,INSTR_WORD_MOD,2534,1234004805,accepted_noop,,False,False,False,False,False,32871=>41063,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2534_is1234004805
V6_cTS,1234,4821,INSTR_WORD_MOD,2507,1234004821,accepted_noop,cosmetic,True,False,False,True,False,19224675=>86333539,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2507_is1234004821
V6_cTS,1234,5218,INSTR_WORD_MOD,2506,1234005218,accepted_noop,word_truncated,True,False,False,True,True,21112067=>23209219,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2506_is1234005218
V6_cTS,1234,3452,INSTR_WORD_MOD,2505,1234003452,accepted_noop,,False,False,False,False,False,115=>627,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2505_is1234003452
V6_cTS,1234,8696,INSTR_WORD_MOD,2477,1234008696,accepted_noop,word_truncated,True,False,False,True,True,1069950467=>1070999043,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2477_is1234008696
V6_cTS,1234,3419,INSTR_WORD_MOD,2805,1234003419,accepted_noop,word_truncated,True,False,False,True,True,8726659=>10823811,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2805_is1234003419
V6_cTS,1234,7724,INSTR_WORD_MOD,2816,1234007724,accepted_noop,cosmetic,True,False,False,True,False,67470435=>1141212259,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2816_is1234007724
V6_cTS,1234,7734,INSTR_WORD_MOD,2850,1234007734,accepted_noop,word_truncated,True,False,False,True,True,46212355=>48309507,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2850_is1234007734
V6_cTS,1234,5101,INSTR_WORD_MOD,3112,1234005101,accepted_propagated_candidate,weak,True,False,False,True,False,116811363=>653682275,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step3112_is1234005101
V6_cTS,1234,4684,INSTR_WORD_MOD,320,1234004684,accepted_noop,cosmetic,True,False,False,True,False,1186271331=>1186271459,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step320_is1234004684
V6_cTS,1234,4706,INSTR_WORD_MOD,3201,1234004706,accepted_noop,word_truncated,True,False,False,True,True,33630979=>35728131,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step3201_is1234004706
V6_cTS,1234,3952,INSTR_WORD_MOD,3190,1234003952,accepted_noop,cosmetic,True,False,False,True,False,67863139=>604734051,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step3190_is1234003952
V6_cTS,1234,4572,INSTR_WORD_MOD,3186,1234004572,accepted_noop,,False,False,False,False,False,807403635=>824180851,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step3186_is1234004572
V6_cTS,1234,1733,INSTR_WORD_MOD,3182,1234001733,accepted_noop,,False,False,False,False,False,115=>65651,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step3182_is1234001733
V6_cTS,1234,7429,INSTR_WORD_MOD,3161,1234007429,accepted_noop,,False,False,False,False,False,360551=>376935,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step3161_is1234007429
V6_cTS,1234,4382,INSTR_WORD_MOD,3157,1234004382,accepted_noop,word_truncated,True,False,False,True,True,21112067=>22160643,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step3157_is1234004382
V6_cTS,1234,2360,INSTR_WORD_MOD,3156,1234002360,accepted_noop,,False,False,False,False,False,115=>262515,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step3156_is1234002360
V6_cTS,1234,4579,INSTR_WORD_MOD,3089,1234004579,accepted_propagated_candidate,weak,True,False,False,True,False,216425571=>82207843,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step3089_is1234004579
V6_cTS,1234,4350,INSTR_WORD_MOD,2904,1234004350,accepted_noop,word_truncated,True,False,False,True,True,19998243=>19998499,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2904_is1234004350
V6_cTS,1234,6572,INSTR_WORD_MOD,3057,1234006572,accepted_propagated_candidate,weak,True,False,False,True,False,4617619=>273053075,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step3057_is1234006572
V6_cTS,1234,2987,INSTR_WORD_MOD,3050,1234002987,accepted_noop,cosmetic,True,False,False,True,False,364131=>33918563,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step3050_is1234002987
V6_cTS,1234,3715,INSTR_WORD_MOD,2995,1234003715,accepted_propagated_candidate,weak,True,False,False,True,False,156755555=>156757603,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2995_is1234003715
V6_cTS,1234,7410,INSTR_WORD_MOD,2979,1234007410,accepted_noop,word_truncated,True,False,False,True,True,24194595=>24194851,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2979_is1234007410
V6_cTS,1234,5926,INSTR_WORD_MOD,296,1234005926,accepted_noop,,False,False,False,False,False,807403635=>807469171,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step296_is1234005926
V6_cTS,1234,8192,INSTR_WORD_MOD,295,1234008192,accepted_noop,,False,False,False,False,False,115=>32883,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step295_is1234008192
V6_cTS,1234,4765,INSTR_WORD_MOD,2920,1234004765,accepted_noop,cosmetic,True,False,False,True,False,235212387=>168103523,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2920_is1234004765
V6_cTS,1234,6284,INSTR_WORD_MOD,290,1234006284,accepted_propagated_candidate,weak,True,False,False,True,False,13233763=>13232227,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step290_is1234006284
V6_cTS,1234,5103,INSTR_WORD_MOD,2419,1234005103,accepted_noop,,False,False,False,False,False,32871=>41063,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2419_is1234005103
V6_cTS,1234,9527,INSTR_WORD_MOD,2411,1234009527,accepted_noop,word_truncated,True,False,False,True,True,11970083=>11970339,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2411_is1234009527
V6_cTS,1234,5333,INSTR_WORD_MOD,2386,1234005333,accepted_propagated_candidate,weak,True,False,False,True,False,150364771=>2297848419,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2386_is1234005333
V6_cTS,1234,5411,INSTR_WORD_MOD,1651,1234005411,accepted_noop,word_truncated,True,False,False,True,True,4564355=>5612931,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step1651_is1234005411
V6_cTS,1234,3722,INSTR_WORD_MOD,1913,1234003722,accepted_noop,word_truncated,True,False,False,True,True,1125923=>1126179,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step1913_is1234003722
V6_cTS,1234,5199,INSTR_WORD_MOD,1879,1234005199,accepted_noop,,False,False,False,False,False,807403635=>807927923,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step1879_is1234005199
V6_cTS,1234,1613,INSTR_WORD_MOD,1878,1234001613,accepted_noop,,False,False,False,False,False,115=>627,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step1878_is1234001613
V6_cTS,1234,6234,INSTR_WORD_MOD,1874,1234006234,accepted_noop,,False,False,False,False,False,115=>131187,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step1874_is1234006234
V6_cTS,1234,3932,INSTR_WORD_MOD,1850,1234003932,accepted_noop,cosmetic,True,False,False,True,False,4261811427=>4261811939,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step1850_is1234003932
V6_cTS,1234,7464,INSTR_WORD_MOD,175,1234007464,accepted_noop,,False,False,False,False,False,807403635=>807534707,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step175_is1234007464
V6_cTS,1234,70,INSTR_WORD_MOD,174,1234000070,accepted_noop,,False,False,False,False,False,115=>371,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step174_is1234000070
V6_cTS,1234,512,INSTR_WORD_MOD,170,1234000512,accepted_noop,,False,False,False,False,False,115=>371,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step170_is1234000512
V6_cTS,1234,39,INSTR_WORD_MOD,1648,1234000039,accepted_noop,cosmetic,True,False,False,True,False,367715=>365667,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step1648_is1234000039
V6_cTS,1234,1487,INSTR_WORD_MOD,19,1234001487,accepted_noop,,False,False,False,False,False,807403635=>824180851,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step19_is1234001487
V6_cTS,1234,6369,INSTR_WORD_MOD,1615,1234006369,accepted_noop,,False,False,False,False,False,201359591=>201367783,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step1615_is1234006369
V6_cTS,1234,8360,INSTR_WORD_MOD,1603,1234008360,accepted_noop,,False,False,False,False,False,32871=>49255,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step1603_is1234008360
V6_cTS,1234,467,INSTR_WORD_MOD,157,1234000467,accepted_noop,,False,False,False,False,False,115=>1139,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step157_is1234000467
V6_cTS,1234,1719,INSTR_WORD_MOD,1550,1234001719,accepted_noop,cosmetic,True,False,False,True,False,15113827=>15114083,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step1550_is1234001719
V6_cTS,1234,1836,INSTR_WORD_MOD,1396,1234001836,accepted_noop,cosmetic,True,False,False,True,False,15113827=>15114083,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step1396_is1234001836
V6_cTS,1234,2482,INSTR_WORD_MOD,1328,1234002482,accepted_propagated_candidate,weak,True,False,False,True,False,4240829155=>4240827107,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step1328_is1234002482
V6_cTS,1234,4800,INSTR_WORD_MOD,1288,1234004800,accepted_propagated_candidate,weak,True,False,False,True,False,3601811=>1077343635,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step1288_is1234004800
V6_cTS,1234,8716,INSTR_WORD_MOD,1251,1234008716,accepted_noop,word_truncated,True,False,False,True,True,12656771=>14753923,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step1251_is1234008716
V6_cTS,1234,2243,INSTR_WORD_MOD,1946,1234002243,accepted_noop,cosmetic,True,False,False,True,False,111418979=>1185160803,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step1946_is1234002243
V6_cTS,1234,4571,INSTR_WORD_MOD,2006,1234004571,accepted_noop,cosmetic,True,False,False,True,False,15113827=>2162597475,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2006_is1234004571
V6_cTS,1234,1642,INSTR_WORD_MOD,2369,1234001642,accepted_propagated_candidate,weak,True,False,False,True,False,216425571=>149316707,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2369_is1234001642
V6_cTS,1234,9349,INSTR_WORD_MOD,2151,1234009349,accepted_propagated_candidate,weak,True,False,False,True,False,11986019=>11986147,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2151_is1234009349
V6_cTS,1234,5340,INSTR_WORD_MOD,2366,1234005340,accepted_propagated_candidate,weak,True,False,False,True,False,4273377059=>4273376803,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2366_is1234005340
V6_cTS,1234,2273,INSTR_WORD_MOD,2363,1234002273,accepted_propagated_candidate,weak,True,False,False,True,False,249978979=>249981027,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2363_is1234002273
V6_cTS,1234,2695,INSTR_WORD_MOD,2321,1234002695,accepted_noop,cosmetic,True,False,False,True,False,369459811=>369459939,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2321_is1234002695
V6_cTS,1234,1879,INSTR_WORD_MOD,2311,1234001879,accepted_propagated_candidate,weak,True,False,False,True,False,4240829155=>4106611427,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2311_is1234001879
V6_cTS,1234,5613,INSTR_WORD_MOD,2291,1234005613,accepted_noop,word_truncated,True,False,False,True,True,13050499=>14099075,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2291_is1234005613
V6_cTS,1234,7292,INSTR_WORD_MOD,2262,1234007292,accepted_propagated_candidate,weak,True,False,False,True,False,45509731=>45509987,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2262_is1234007292
V6_cTS,1234,5222,INSTR_WORD_MOD,2260,1234005222,accepted_noop,cosmetic,True,False,False,True,False,4094005987=>4094005475,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2260_is1234005222
V6_cTS,1234,9977,INSTR_WORD_MOD,2182,1234009977,accepted_noop,word_truncated,True,False,False,True,True,16066595=>16066851,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2182_is1234009977
V6_cTS,1234,2375,INSTR_WORD_MOD,213,1234002375,accepted_noop,cosmetic,True,False,False,True,False,134745699=>527971,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step213_is1234002375
V6_cTS,1234,6875,INSTR_WORD_MOD,2013,1234006875,accepted_noop,cosmetic,True,False,False,True,False,15113827=>1357290595,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2013_is1234006875
V6_cTS,1234,4663,INSTR_WORD_MOD,208,1234004663,accepted_noop,word_truncated,True,False,False,True,True,1212655235=>1214752387,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step208_is1234004663
V6_cTS,1234,6682,INSTR_WORD_MOD,2086,1234006682,accepted_noop,word_truncated,True,False,False,True,True,12659075=>14756227,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2086_is1234006682
V6_cTS,1234,6550,INSTR_WORD_MOD,2081,1234006550,accepted_noop,,False,False,False,False,False,807403635=>805306483,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2081_is1234006550
V6_cTS,1234,2345,INSTR_WORD_MOD,2080,1234002345,accepted_noop,,False,False,False,False,False,115=>243,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2080_is1234002345
V6_cTS,1234,3307,INSTR_WORD_MOD,2076,1234003307,accepted_noop,,False,False,False,False,False,115=>243,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2076_is1234003307
V6_cTS,1234,4659,INSTR_WORD_MOD,2063,1234004659,accepted_noop,,False,False,False,False,False,115=>65651,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2063_is1234004659
V6_cTS,1234,8474,INSTR_WORD_MOD,205,1234008474,accepted_noop,cosmetic,True,False,False,True,False,34052707=>34052195,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step205_is1234008474
V6_cTS,1234,1930,INSTR_WORD_MOD,2055,1234001930,accepted_noop,cosmetic,True,False,False,True,False,67440739=>335876195,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step2055_is1234001930
V6_cTS,1234,6965,INSTR_WORD_MOD,3266,1234006965,accepted_noop,cosmetic,True,False,False,True,False,4228187875=>4228186851,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step3266_is1234006965
V6_cTS,1234,7072,INSTR_WORD_MOD,3391,1234007072,accepted_propagated_candidate,weak,True,False,False,True,False,1471891=>538342803,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step3391_is1234007072
V6_cTS,1234,8267,INSTR_WORD_MOD,1194,1234008267,accepted_noop,word_truncated,True,False,False,True,True,20000291=>20000547,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step1194_is1234008267
V6_cTS,1234,3610,INSTR_WORD_MOD,3449,1234003610,accepted_propagated_candidate,weak,True,False,False,True,False,4240829155=>4240829411,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step3449_is1234003610
V6_cTS,1234,2068,INSTR_WORD_MOD,773,1234002068,accepted_noop,,False,False,False,False,False,115=>627,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step773_is1234002068
V6_cTS,1234,1778,INSTR_WORD_MOD,765,1234001778,accepted_noop,,False,False,False,False,False,360551=>376935,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step765_is1234001778
V6_cTS,1234,3927,INSTR_WORD_MOD,745,1234003927,accepted_noop,cosmetic,True,False,False,True,False,134416483=>134416739,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step745_is1234003927
V6_cTS,1234,5760,INSTR_WORD_MOD,721,1234005760,accepted_noop,cosmetic,True,False,False,True,False,860167779=>860166755,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step721_is1234005760
V6_cTS,1234,4171,INSTR_WORD_MOD,719,1234004171,accepted_noop,,False,False,False,False,False,32871=>36967,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step719_is1234004171
V6_cTS,1234,4241,INSTR_WORD_MOD,699,1234004241,accepted_noop,,False,False,False,False,False,807403635=>807665779,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step699_is1234004241
V6_cTS,1234,3716,INSTR_WORD_MOD,698,1234003716,accepted_noop,,False,False,False,False,False,115=>627,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step698_is1234003716
V6_cTS,1234,4770,INSTR_WORD_MOD,652,1234004770,accepted_noop,,False,False,False,False,False,2172682471=>2172686567,False,triage_V6_cTS_s1234_INSTR_WORD_MOD_step652_is1234004770
